edge_key,layer,head,decision,confidence,rationale,recommended_density_pct,expected_retained_mass,must_be_dense_steps,block_size_limitation
R1->R1,5,13,DENSE,0.5,DENSE: entropy=0.89>0.7; many_blocks_above_0.01=20,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,5,14,DENSE,0.5,DENSE: entropy=0.97>0.7; many_blocks_above_0.01=32,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,5,14,DENSE,0.5,DENSE: entropy=0.93>0.7; many_blocks_above_0.01=28,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,5,14,DENSE,0.5,DENSE: entropy=0.97>0.7; many_blocks_above_0.01=34,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,5,14,DENSE,0.5,DENSE: entropy=0.94>0.7; many_blocks_above_0.01=28,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,5,14,DENSE,0.6,DENSE: entropy=0.94>0.7; max_block=0.026<0.03,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,5,14,DENSE,0.6,DENSE: entropy=0.96>0.7; max_block=0.018<0.03,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,5,14,DENSE,0.5,DENSE: entropy=0.96>0.7; many_blocks_above_0.01=34,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,5,14,DENSE,0.6,DENSE: entropy=0.97>0.7; max_block=0.018<0.03,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,5,14,DENSE,0.5,DENSE: entropy=0.95>0.7; many_blocks_above_0.01=31,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,5,14,DENSE,0.6,DENSE: entropy=0.95>0.7; max_block=0.021<0.03,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,5,16,DENSE,0.5,DENSE: entropy=0.96>0.7; many_blocks_above_0.01=30,,,[0],block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,5,16,DENSE,0.3333333333333333,DENSE: entropy=0.78>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,5,16,DENSE,0.5,DENSE: entropy=0.95>0.7; many_blocks_above_0.01=30,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,5,16,DENSE,0.5,DENSE: entropy=0.93>0.7; many_blocks_above_0.01=27,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,5,16,DENSE,0.5,DENSE: entropy=0.85>0.7; many_blocks_above_0.01=37,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,5,16,DENSE,0.5,DENSE: entropy=0.75>0.7; many_blocks_above_0.01=24,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,5,16,DENSE,0.5,DENSE: entropy=0.83>0.7; many_blocks_above_0.01=35,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,5,16,DENSE,0.5,DENSE: entropy=0.95>0.7; many_blocks_above_0.01=33,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,5,16,DENSE,0.5,DENSE: entropy=0.84>0.7; many_blocks_above_0.01=23,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,5,16,DENSE,0.5,DENSE: entropy=0.82>0.7; many_blocks_above_0.01=35,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,5,16,DENSE,0.3333333333333333,DENSE: entropy=0.77>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,5,16,DENSE,0.5,DENSE: entropy=0.96>0.7; many_blocks_above_0.01=33,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,5,16,DENSE,0.5,DENSE: entropy=0.88>0.7; many_blocks_above_0.01=31,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,5,16,DENSE,0.3333333333333333,DENSE: entropy=0.79>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,5,16,DENSE,0.5,DENSE: entropy=0.82>0.7; many_blocks_above_0.01=31,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->P,5,17,DENSE,0.3333333333333333,DENSE: entropy=0.73>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,5,17,DENSE,0.5,DENSE: entropy=0.94>0.7; many_blocks_above_0.01=28,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,5,17,DENSE,0.3333333333333333,DENSE: entropy=0.86>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,5,17,DENSE,0.3333333333333333,DENSE: entropy=0.90>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,5,17,DENSE,0.3333333333333333,DENSE: entropy=0.90>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,5,17,DENSE,0.5,DENSE: entropy=0.78>0.7; many_blocks_above_0.01=32,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,5,18,DENSE,0.5,DENSE: entropy=0.92>0.7; many_blocks_above_0.01=23,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,5,18,DENSE,0.5,DENSE: entropy=0.98>0.7; many_blocks_above_0.01=34,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,5,18,DENSE,0.5,DENSE: entropy=0.97>0.7; many_blocks_above_0.01=33,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,5,19,DENSE,0.5,DENSE: entropy=0.74>0.7; many_blocks_above_0.01=21,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,5,19,DENSE,0.3333333333333333,DENSE: entropy=0.87>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,5,19,DENSE,0.5,DENSE: entropy=0.74>0.7; many_blocks_above_0.01=28,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,5,19,DENSE,0.5,DENSE: entropy=0.82>0.7; many_blocks_above_0.01=29,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,5,20,DENSE,0.5,DENSE: entropy=0.97>0.7; many_blocks_above_0.01=31,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,5,20,DENSE,0.3333333333333333,DENSE: entropy=0.89>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,5,20,DENSE,0.6,DENSE: entropy=0.94>0.7; max_block=0.023<0.03,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,5,20,DENSE,0.3333333333333333,DENSE: entropy=0.83>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,5,20,DENSE,0.6,DENSE: entropy=0.94>0.7; max_block=0.025<0.03,,,[0],block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,5,20,DENSE,0.7666666666666666,DENSE: entropy=0.90>0.7; max_block=0.026<0.03; many_blocks_above_0.01=25,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,5,20,DENSE,0.3333333333333333,DENSE: entropy=0.91>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,5,21,DENSE,0.5,DENSE: entropy=0.98>0.7; many_blocks_above_0.01=32,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,5,21,DENSE,0.5,DENSE: entropy=0.95>0.7; many_blocks_above_0.01=32,,,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,5,21,DENSE,0.5,DENSE: entropy=0.97>0.7; many_blocks_above_0.01=33,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,5,21,DENSE,0.5,DENSE: entropy=0.95>0.7; many_blocks_above_0.01=29,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,5,21,DENSE,0.6,DENSE: entropy=0.94>0.7; max_block=0.016<0.03,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,5,21,DENSE,0.7666666666666666,DENSE: entropy=0.92>0.7; max_block=0.029<0.03; many_blocks_above_0.01=22,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,5,21,DENSE,0.7666666666666666,DENSE: entropy=0.93>0.7; max_block=0.019<0.03; many_blocks_above_0.01=20,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,5,21,DENSE,0.5,DENSE: entropy=0.99>0.7; many_blocks_above_0.01=34,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,5,21,DENSE,0.6,DENSE: entropy=0.95>0.7; max_block=0.017<0.03,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,5,21,DENSE,0.6,DENSE: entropy=0.93>0.7; max_block=0.020<0.03,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,5,21,DENSE,0.6,DENSE: entropy=0.93>0.7; max_block=0.029<0.03,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,5,21,DENSE,0.5,DENSE: entropy=0.99>0.7; many_blocks_above_0.01=34,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,5,21,DENSE,0.6,DENSE: entropy=0.95>0.7; max_block=0.016<0.03,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->P,5,22,DENSE,0.3333333333333333,DENSE: entropy=0.87>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,5,22,DENSE,0.5,DENSE: entropy=0.96>0.7; many_blocks_above_0.01=30,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,5,22,DENSE,0.5,DENSE: entropy=0.88>0.7; many_blocks_above_0.01=27,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,5,22,DENSE,0.5,DENSE: entropy=0.93>0.7; many_blocks_above_0.01=30,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,5,22,DENSE,0.5,DENSE: entropy=0.75>0.7; many_blocks_above_0.01=35,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,5,22,DENSE,0.5,DENSE: entropy=0.87>0.7; many_blocks_above_0.01=21,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,5,22,DENSE,0.5,DENSE: entropy=0.83>0.7; many_blocks_above_0.01=28,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,5,22,DENSE,0.5,DENSE: entropy=0.86>0.7; many_blocks_above_0.01=24,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,5,23,DENSE,0.5,DENSE: entropy=0.92>0.7; many_blocks_above_0.01=26,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,5,23,DENSE,0.5,DENSE: entropy=0.92>0.7; many_blocks_above_0.01=27,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,5,23,DENSE,0.5,DENSE: entropy=0.82>0.7; many_blocks_above_0.01=29,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,5,23,DENSE,0.5,DENSE: entropy=0.93>0.7; many_blocks_above_0.01=26,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,5,23,DENSE,0.3333333333333333,DENSE: entropy=0.79>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,5,23,DENSE,0.5,DENSE: entropy=0.79>0.7; many_blocks_above_0.01=29,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,5,23,DENSE,0.5,DENSE: entropy=0.93>0.7; many_blocks_above_0.01=25,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,5,23,DENSE,0.5,DENSE: entropy=0.88>0.7; many_blocks_above_0.01=26,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,5,23,DENSE,0.3333333333333333,DENSE: entropy=0.81>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,5,23,DENSE,0.5,DENSE: entropy=0.82>0.7; many_blocks_above_0.01=24,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,6,0,DENSE,0.5,DENSE: entropy=0.94>0.7; many_blocks_above_0.01=28,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,6,0,DENSE,0.5,DENSE: entropy=0.86>0.7; many_blocks_above_0.01=22,,,"[1, 2, 3, 4]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,6,0,DENSE,0.5,DENSE: entropy=0.90>0.7; many_blocks_above_0.01=27,,,"[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,6,0,DENSE,0.5,DENSE: entropy=0.93>0.7; many_blocks_above_0.01=27,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,6,0,DENSE,0.5,DENSE: entropy=0.74>0.7; many_blocks_above_0.01=31,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,6,0,DENSE,0.5,DENSE: entropy=0.78>0.7; many_blocks_above_0.01=32,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,6,0,DENSE,0.5,DENSE: entropy=0.81>0.7; many_blocks_above_0.01=23,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,6,0,DENSE,0.5,DENSE: entropy=0.77>0.7; many_blocks_above_0.01=30,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,6,0,DENSE,0.5,DENSE: entropy=0.76>0.7; many_blocks_above_0.01=31,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,6,1,DENSE,0.5,DENSE: entropy=0.93>0.7; many_blocks_above_0.01=28,,,"[26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,6,1,DENSE,0.5,DENSE: entropy=0.92>0.7; many_blocks_above_0.01=25,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,6,1,DENSE,0.5,DENSE: entropy=0.73>0.7; many_blocks_above_0.01=31,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,6,1,DENSE,0.5,DENSE: entropy=0.75>0.7; many_blocks_above_0.01=30,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,6,1,DENSE,0.5,DENSE: entropy=0.93>0.7; many_blocks_above_0.01=30,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,6,1,DENSE,0.5,DENSE: entropy=0.79>0.7; many_blocks_above_0.01=35,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,6,1,DENSE,0.5,DENSE: entropy=0.88>0.7; many_blocks_above_0.01=24,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,6,1,DENSE,0.5,DENSE: entropy=0.78>0.7; many_blocks_above_0.01=26,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,6,2,DENSE,0.5,DENSE: entropy=0.93>0.7; many_blocks_above_0.01=27,,,"[0, 1, 2, 3]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,6,2,DENSE,0.5,DENSE: entropy=0.93>0.7; many_blocks_above_0.01=27,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,6,2,DENSE,0.5,DENSE: entropy=0.89>0.7; many_blocks_above_0.01=25,,,"[7, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,6,2,DENSE,0.3333333333333333,DENSE: entropy=0.90>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,6,2,DENSE,0.5,DENSE: entropy=0.90>0.7; many_blocks_above_0.01=26,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,6,2,DENSE,0.5,DENSE: entropy=0.88>0.7; many_blocks_above_0.01=23,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,6,2,DENSE,0.5,DENSE: entropy=0.85>0.7; many_blocks_above_0.01=24,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,6,2,DENSE,0.5,DENSE: entropy=0.91>0.7; many_blocks_above_0.01=23,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,6,2,DENSE,0.6,DENSE: entropy=0.94>0.7; max_block=0.028<0.03,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,6,2,DENSE,0.6,DENSE: entropy=0.93>0.7; max_block=0.020<0.03,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,6,2,DENSE,0.3333333333333333,DENSE: entropy=0.90>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,6,2,DENSE,0.3333333333333333,DENSE: entropy=0.90>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,6,2,DENSE,0.6,DENSE: entropy=0.93>0.7; max_block=0.020<0.03,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,6,2,DENSE,0.3333333333333333,DENSE: entropy=0.91>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,6,2,DENSE,0.5,DENSE: entropy=0.87>0.7; many_blocks_above_0.01=27,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->P,6,3,DENSE,0.3333333333333333,DENSE: entropy=0.83>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,6,3,DENSE,0.5,DENSE: entropy=0.94>0.7; many_blocks_above_0.01=27,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,6,3,DENSE,0.5,DENSE: entropy=0.74>0.7; many_blocks_above_0.01=24,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,6,3,DENSE,0.3333333333333333,DENSE: entropy=0.87>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,6,3,DENSE,0.3333333333333333,DENSE: entropy=0.86>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,6,3,DENSE,0.3333333333333333,DENSE: entropy=0.80>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,6,4,DENSE,0.5,DENSE: entropy=0.95>0.7; many_blocks_above_0.01=30,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,6,4,DENSE,0.5,DENSE: entropy=0.87>0.7; many_blocks_above_0.01=25,,,"[1, 2, 3, 4, 5]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,6,4,DENSE,0.5,DENSE: entropy=0.95>0.7; many_blocks_above_0.01=29,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,6,4,DENSE,0.5,DENSE: entropy=0.80>0.7; many_blocks_above_0.01=35,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,6,4,DENSE,0.5,DENSE: entropy=0.78>0.7; many_blocks_above_0.01=25,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,6,4,DENSE,0.5,DENSE: entropy=0.90>0.7; many_blocks_above_0.01=21,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,6,4,DENSE,0.5,DENSE: entropy=0.82>0.7; many_blocks_above_0.01=31,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,6,4,DENSE,0.5,DENSE: entropy=0.95>0.7; many_blocks_above_0.01=29,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,6,4,DENSE,0.5,DENSE: entropy=0.83>0.7; many_blocks_above_0.01=27,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,6,4,DENSE,0.5,DENSE: entropy=0.82>0.7; many_blocks_above_0.01=32,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,6,5,DENSE,0.5,DENSE: entropy=0.94>0.7; many_blocks_above_0.01=28,,,[27],block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,6,5,DENSE,0.5,DENSE: entropy=0.92>0.7; many_blocks_above_0.01=24,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,6,5,DENSE,0.5,DENSE: entropy=0.84>0.7; many_blocks_above_0.01=35,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,6,5,DENSE,0.3333333333333333,DENSE: entropy=0.90>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,6,5,DENSE,0.5,DENSE: entropy=0.85>0.7; many_blocks_above_0.01=29,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,6,5,DENSE,0.5,DENSE: entropy=0.91>0.7; many_blocks_above_0.01=23,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
